154	69090	2019-11-09 12:57:07
155	69090	2019-11-09 12:57:28
156	69090	2019-11-09 12:57:49
157	69090	2019-11-09 12:58:09
158	69090	2019-11-09 12:58:30
159	69090	2019-11-09 12:58:51
160	69730	2019-11-09 12:59:11
161	69730	2019-11-09 12:59:32
162	69730	2019-11-09 12:59:52
163	69730	2019-11-09 13:00:13
164	69730	2019-11-09 13:00:34
165	69730	2019-11-09 13:00:54
166	69730	2019-11-09 13:01:15
167	69730	2019-11-09 13:01:36
168	69730	2019-11-09 13:01:56
169	69730	2019-11-09 13:02:17
170	69730	2019-11-09 13:02:38
171	69660	2019-11-09 13:02:58
172	69660	2019-11-09 13:03:19
173	69660	2019-11-09 13:03:40
174	69660	2019-11-09 13:04:00
175	69660	2019-11-09 13:04:21
176	69660	2019-11-09 13:04:42
177	68950	2019-11-09 13:05:02
178	68950	2019-11-09 13:05:23
179	68950	2019-11-09 13:05:43
180	68950	2019-11-09 13:06:04
181	68950	2019-11-09 13:06:25
182	68950	2019-11-09 13:06:45
183	2148340	2019-11-09 13:07:06
184	2148340	2019-11-09 13:07:27
185	2148340	2019-11-09 13:07:47
186	2148340	2019-11-09 13:08:08
187	2148340	2019-11-09 13:08:29
188	2148340	2019-11-09 13:08:49
189	2140470	2019-11-09 13:09:10
190	2140470	2019-11-09 13:09:31
191	2140470	2019-11-09 13:09:51
192	2140470	2019-11-09 13:10:12
193	2140470	2019-11-09 13:10:33
194	2154200	2019-11-09 13:10:53
195	2154200	2019-11-09 13:11:14
196	2154200	2019-11-09 13:11:35
197	2154200	2019-11-09 13:11:55
198	2154200	2019-11-09 13:12:16
199	2154200	2019-11-09 13:12:37
200	2152910	2019-11-09 13:12:57
201	2152910	2019-11-09 13:13:18
202	2152910	2019-11-09 13:13:39
203	2152910	2019-11-09 13:13:59
204	2152910	2019-11-09 13:14:20
205	2152910	2019-11-09 13:14:41
206	71450	2019-11-09 13:15:01
207	71450	2019-11-09 13:15:22
208	71450	2019-11-09 13:15:43
209	71450	2019-11-09 13:16:03
210	71450	2019-11-09 13:16:24
211	71450	2019-11-09 13:16:44
212	71950	2019-11-09 13:17:05
213	71950	2019-11-09 13:17:26
214	71950	2019-11-09 13:17:46
215	71950	2019-11-09 13:18:07
216	71950	2019-11-09 13:18:28
217	71950	2019-11-09 13:18:48
218	71810	2019-11-09 13:19:09
219	71810	2019-11-09 13:19:30
220	71810	2019-11-09 13:19:50
221	71810	2019-11-09 13:20:11
222	71810	2019-11-09 13:20:32
223	74520	2019-11-09 13:20:52
224	74520	2019-11-09 13:21:13
225	74520	2019-11-09 13:21:34
226	74520	2019-11-09 13:21:54
227	74520	2019-11-09 13:22:15
228	74520	2019-11-09 13:22:36
229	70590	2019-11-09 13:22:56
230	70590	2019-11-09 13:23:17
231	70590	2019-11-09 13:23:38
232	70590	2019-11-09 13:23:58
233	70590	2019-11-09 13:24:19
234	70590	2019-11-09 13:24:39
235	71520	2019-11-09 13:25:00
236	71520	2019-11-09 13:25:21
237	71520	2019-11-09 13:25:41
238	71520	2019-11-09 13:26:02
239	71520	2019-11-09 13:26:23
240	71520	2019-11-09 13:26:43
241	71450	2019-11-09 13:27:04
242	71450	2019-11-09 13:27:25
243	71450	2019-11-09 13:27:45
244	71450	2019-11-09 13:28:06
245	71450	2019-11-09 13:28:27
246	71450	2019-11-09 13:28:47
247	71450	2019-11-09 13:29:08
248	71450	2019-11-09 13:29:29
249	71450	2019-11-09 13:29:49
250	71450	2019-11-09 13:30:10
251	71450	2019-11-09 13:30:31
252	71450	2019-11-09 13:30:51
253	69950	2019-11-09 13:31:12
254	69950	2019-11-09 13:31:33
255	69950	2019-11-09 13:31:53
256	69950	2019-11-09 13:32:14
257	69950	2019-11-09 13:32:35
258	70730	2019-11-09 13:32:55
259	70730	2019-11-09 13:33:16
260	70730	2019-11-09 13:33:37
261	70730	2019-11-09 13:33:57
262	70730	2019-11-09 13:34:18
263	70730	2019-11-09 13:34:39
264	71020	2019-11-09 13:34:59
265	71020	2019-11-09 13:35:20
266	71020	2019-11-09 13:35:41
267	71020	2019-11-09 13:36:01
268	71020	2019-11-09 13:36:22
269	71020	2019-11-09 13:36:43
270	70950	2019-11-09 13:37:03
271	70950	2019-11-09 13:37:24
272	70950	2019-11-09 13:37:45
273	70950	2019-11-09 13:38:05
274	70950	2019-11-09 13:38:26
275	70950	2019-11-09 13:38:47
276	70660	2019-11-09 13:39:07
277	70660	2019-11-09 13:39:28
278	50420	2019-11-09 13:39:49
279	98700	2019-11-09 13:40:09
280	98700	2019-11-09 13:40:30
281	42480	2019-11-09 13:40:51
282	42480	2019-11-09 13:41:11
283	42480	2019-11-09 13:41:32
284	42480	2019-11-09 13:41:52
285	42480	2019-11-09 13:42:13
286	69730	2019-11-09 13:42:34
287	69730	2019-11-09 13:42:54
288	69730	2019-11-09 13:43:15
289	69730	2019-11-09 13:43:36
290	69730	2019-11-09 13:43:56
291	69730	2019-11-09 13:44:17
292	69520	2019-11-09 13:44:38
293	69520	2019-11-09 13:44:59
294	69520	2019-11-09 13:45:19
295	69520	2019-11-09 13:45:40
296	69520	2019-11-09 13:46:01
297	69520	2019-11-09 13:46:21
298	67800	2019-11-09 13:46:42
299	67800	2019-11-09 13:47:03
300	67800	2019-11-09 13:47:23
301	67800	2019-11-09 13:47:44
302	67800	2019-11-09 13:48:05
303	67800	2019-11-09 13:48:25
304	8010	2019-11-09 13:48:46
305	8010	2019-11-09 13:49:07
306	8010	2019-11-09 13:49:27
307	8010	2019-11-09 13:49:48
308	8010	2019-11-09 13:50:09
309	8010	2019-11-09 13:50:29
310	2112290	2019-11-09 13:50:50
311	2112290	2019-11-09 13:51:11
312	2112290	2019-11-09 13:51:31
313	2112290	2019-11-09 13:51:52
314	2112290	2019-11-09 13:52:12
315	2134890	2019-11-09 13:52:33
316	2134890	2019-11-09 13:52:54
317	2134890	2019-11-09 13:53:14
318	2134890	2019-11-09 13:53:35
319	2134890	2019-11-09 13:53:56
320	2134890	2019-11-09 13:54:16
321	2141260	2019-11-09 13:54:37
322	2141260	2019-11-09 13:54:58
323	2141260	2019-11-09 13:55:18
324	2141260	2019-11-09 13:55:39
325	2141260	2019-11-09 13:56:00
326	2141260	2019-11-09 13:56:20
327	2142690	2019-11-09 13:56:41
328	2142690	2019-11-09 13:57:02
329	2142690	2019-11-09 13:57:22
330	2142690	2019-11-09 13:57:43
331	2142690	2019-11-09 13:58:04
332	2142690	2019-11-09 13:58:24
333	2150050	2019-11-09 13:58:45
334	2150050	2019-11-09 13:59:06
335	2150050	2019-11-09 13:59:26
336	2150050	2019-11-09 13:59:47
337	2150050	2019-11-09 14:00:08
338	2150050	2019-11-09 14:00:28
339	2147690	2019-11-09 14:00:49
340	2147690	2019-11-09 14:01:10
341	2147690	2019-11-09 14:01:30
342	2147690	2019-11-09 14:01:51
343	2147690	2019-11-09 14:02:12
344	2167150	2019-11-09 14:02:32
345	2167150	2019-11-09 14:02:53
346	2167150	2019-11-09 14:03:13
347	2167150	2019-11-09 14:03:34
348	2167150	2019-11-09 14:03:55
349	2167150	2019-11-09 14:04:15
350	71520	2019-11-09 14:04:36
351	71520	2019-11-09 14:04:57
352	71520	2019-11-09 14:05:17
353	71520	2019-11-09 14:05:38
354	71520	2019-11-09 14:05:59
355	71520	2019-11-09 14:06:19
356	9290	2019-11-09 14:06:40
357	9290	2019-11-09 14:07:01
358	9290	2019-11-09 14:07:21
359	9290	2019-11-09 14:07:42
360	9290	2019-11-09 14:08:03
361	9290	2019-11-09 14:08:23
362	1070	2019-11-09 14:08:44
363	1070	2019-11-09 14:09:05
364	1070	2019-11-09 14:09:25
365	1070	2019-11-09 14:09:46
366	1070	2019-11-09 14:10:06
367	1070	2019-11-09 14:10:27
368	1000	2019-11-09 14:10:48
369	1000	2019-11-09 14:11:08
